id,nb_groups,true_victory,true_defeat,ratio_victory,ratio_iou,Embeddings
295,295,164,31,0.55593220338983,0.204000818343812,distmult
95,95,79,16,0.831578947368421,0.203995628901607,ProjE
270,270,160,35,0.592592592592593,0.203864672128536,ProjE
293,293,163,32,0.556313993174061,0.203663383664595,distmult
241,241,155,38,0.643153526970954,0.203568644446285,ProjE
286,286,163,33,0.56993006993007,0.203523124134325,ProjE
296,296,164,31,0.554054054054054,0.203501344483865,distmult
271,271,160,35,0.590405904059041,0.203420484971586,ProjE
156,156,124,31,0.794871794871795,0.203382254073813,transd
93,93,77,16,0.827956989247312,0.203345611215479,ProjE
138,138,108,30,0.782608695652174,0.203299443551762,distmult
284,284,162,33,0.570422535211268,0.203283461032256,ProjE
216,216,148,36,0.685185185185185,0.203245192350462,ProjE
277,277,160,35,0.577617328519856,0.203241522311355,transd
137,137,107,30,0.781021897810219,0.203171844442393,distmult
248,248,159,37,0.641129032258065,0.203155620877909,TransE
278,278,161,34,0.579136690647482,0.203134200390999,ProjE
290,290,164,32,0.56551724137931,0.203103058663814,transd
294,294,163,32,0.554421768707483,0.202998146425309,distmult
288,288,163,33,0.565972222222222,0.202983788476863,transd
287,287,163,33,0.56794425087108,0.202975923069804,ProjE
94,94,78,16,0.829787234042553,0.202928708959835,ProjE
292,292,163,33,0.558219178082192,0.20291729284352,ProjE
280,280,160,34,0.571428571428571,0.202900299542188,transd
247,247,158,38,0.639676113360324,0.202876302214317,TransE
221,221,149,36,0.67420814479638,0.202826178547464,ProjE
252,252,159,37,0.630952380952381,0.202756646990559,TransE
278,278,160,35,0.575539568345324,0.202745122165609,transd
297,297,164,32,0.552188552188552,0.202724056698783,ProjE
285,285,162,33,0.568421052631579,0.202632137413514,ProjE
272,272,160,35,0.588235294117647,0.202603410600052,ProjE
293,293,165,32,0.563139931740614,0.202573419444914,ProjE
297,297,164,31,0.552188552188552,0.202565581275881,distmult
280,280,162,34,0.578571428571429,0.202560946126569,ProjE
252,252,157,38,0.623015873015873,0.202495719756449,ProjE
157,157,124,32,0.789808917197452,0.202400346458648,transd
249,249,159,37,0.63855421686747,0.202398980990541,TransE
279,279,161,34,0.577060931899642,0.202209359092185,ProjE
298,298,164,31,0.550335570469799,0.202161837610647,distmult
288,288,163,33,0.565972222222222,0.2021396754104,ProjE
279,279,160,35,0.57347670250896,0.202126278826267,transd
253,253,159,37,0.628458498023715,0.202102618442079,TransE
296,296,164,32,0.554054054054054,0.202096342247216,ProjE
152,152,121,31,0.796052631578947,0.202050894978319,TransE
245,245,158,39,0.644897959183673,0.20201038712902,TransE
287,287,162,34,0.564459930313589,0.20195311748764,transd
291,291,163,33,0.560137457044673,0.201911803484378,ProjE
295,295,164,32,0.55593220338983,0.201857641254057,ProjE
253,253,157,38,0.620553359683794,0.201734153320242,ProjE
103,103,79,24,0.766990291262136,0.201673005645181,distmult
299,299,164,31,0.548494983277592,0.201611804415685,distmult
250,250,159,37,0.636,0.201605309933833,TransE
289,289,163,33,0.56401384083045,0.201578850835015,ProjE
130,130,100,29,0.769230769230769,0.201557097304724,distmult
289,289,163,33,0.56401384083045,0.201547779940962,transd
299,299,164,32,0.548494983277592,0.201529448916259,ProjE
294,294,164,32,0.557823129251701,0.201501909888007,ProjE
300,300,164,31,0.546666666666667,0.201497132820602,ProjE
298,298,164,32,0.550335570469799,0.201476203310551,ProjE
292,292,163,32,0.558219178082192,0.201464650291183,transd
254,254,159,37,0.625984251968504,0.201332099146559,TransE
264,264,158,37,0.598484848484848,0.201317777317138,ProjE
295,295,164,32,0.55593220338983,0.201297985840676,TransE
301,301,165,30,0.548172757475083,0.201247681505195,distmult
246,246,158,39,0.642276422764228,0.201244391403833,TransE
268,268,161,34,0.600746268656716,0.201209850816978,TransE
292,292,163,32,0.558219178082192,0.201187468412092,TransE
290,290,163,33,0.562068965517241,0.201171479286439,ProjE
296,296,165,30,0.557432432432432,0.201159869112565,transd
160,160,127,33,0.79375,0.201146706642791,TransE
151,151,120,31,0.794701986754967,0.201142232034148,transd
155,155,124,31,0.8,0.201092676507937,transd
273,273,160,35,0.586080586080586,0.201034460910396,ProjE
254,254,157,38,0.618110236220472,0.200989518697496,ProjE
300,300,164,31,0.546666666666667,0.200917266864733,distmult
267,267,161,35,0.602996254681648,0.200884889128579,TransE
223,223,151,36,0.677130044843049,0.200881799560618,ProjE
219,219,148,36,0.675799086757991,0.20087224809705,ProjE
255,255,159,37,0.623529411764706,0.200793326310934,TransE
301,301,164,31,0.54485049833887,0.200786080327966,TransE
281,281,160,35,0.569395017793594,0.200780600774901,transd
225,225,152,36,0.675555555555556,0.200698926773499,ProjE
269,269,161,34,0.598513011152416,0.200694532992426,TransE
293,293,163,32,0.556313993174061,0.200671857103182,TransE
296,296,164,32,0.554054054054054,0.200646254593541,TransE
251,251,159,37,0.633466135458167,0.200552210666061,TransE
301,301,164,31,0.54485049833887,0.200552069477258,ProjE
286,286,161,34,0.562937062937063,0.200522846377603,transd
302,302,165,30,0.54635761589404,0.200519043641322,distmult
220,220,148,36,0.672727272727273,0.200470684890608,ProjE
282,282,162,34,0.574468085106383,0.200458276073116,ProjE
302,302,164,30,0.543046357615894,0.200441703185919,ProjE
302,302,164,31,0.543046357615894,0.200128833081341,TransE
274,274,159,36,0.58029197080292,0.200117387720176,ProjE
159,159,122,33,0.767295597484277,0.20008289823662,ProjE
297,297,165,30,0.555555555555556,0.20005070267785,transd
294,294,163,32,0.554421768707483,0.200022711144498,TransE
270,270,161,34,0.596296296296296,0.200014630443048,TransE
224,224,151,36,0.674107142857143,0.199985575631426,ProjE
303,303,164,30,0.541254125412541,0.199984382415091,ProjE
256,256,159,37,0.62109375,0.199888310395004,TransE
297,297,164,32,0.552188552188552,0.199872706681718,TransE
303,303,165,30,0.544554455445545,0.199834989170988,distmult
271,271,161,34,0.59409594095941,0.199695139691536,TransE
295,295,164,31,0.55593220338983,0.199629636094072,transd
225,225,156,42,0.693333333333333,0.199594590000242,TransE
303,303,164,30,0.541254125412541,0.199589778524398,TransE
303,303,164,30,0.541254125412541,0.199551224771814,transd
160,160,123,33,0.76875,0.199438788678209,ProjE
298,298,165,30,0.553691275167785,0.199413063983512,transd
257,257,159,37,0.618677042801556,0.199337605409399,TransE
282,282,160,35,0.567375886524823,0.199323886474356,transd
275,275,159,36,0.578181818181818,0.199321238149974,ProjE
299,299,165,30,0.551839464882943,0.199028262011893,transd
272,272,161,34,0.591911764705882,0.199026408791413,TransE
309,304,164,30,0.539473684210526,0.199018825717686,ProjE
316,304,164,30,0.539473684210526,0.199018825717686,ProjE
326,304,164,30,0.539473684210526,0.199018825717686,ProjE
315,304,164,30,0.539473684210526,0.199018825717686,ProjE
327,304,164,30,0.539473684210526,0.199018825717686,ProjE
320,304,164,30,0.539473684210526,0.199018825717686,ProjE
314,304,164,30,0.539473684210526,0.199018825717686,ProjE
313,304,164,30,0.539473684210526,0.199018825717686,ProjE
318,304,164,30,0.539473684210526,0.199018825717686,ProjE
328,304,164,30,0.539473684210526,0.199018825717686,ProjE
323,304,164,30,0.539473684210526,0.199018825717686,ProjE
317,304,164,30,0.539473684210526,0.199018825717686,ProjE
306,304,164,30,0.539473684210526,0.199018825717686,ProjE
311,304,164,30,0.539473684210526,0.199018825717686,ProjE
324,304,164,30,0.539473684210526,0.199018825717686,ProjE
322,304,164,30,0.539473684210526,0.199018825717686,ProjE
310,304,164,30,0.539473684210526,0.199018825717686,ProjE
319,304,164,30,0.539473684210526,0.199018825717686,ProjE
307,304,164,30,0.539473684210526,0.199018825717686,ProjE
321,304,164,30,0.539473684210526,0.199018825717686,ProjE
305,304,164,30,0.539473684210526,0.199018825717686,ProjE
308,304,164,30,0.539473684210526,0.199018825717686,ProjE
329,304,164,30,0.539473684210526,0.199018825717686,ProjE
312,304,164,30,0.539473684210526,0.199018825717686,ProjE
325,304,164,30,0.539473684210526,0.199018825717686,ProjE
304,304,164,30,0.539473684210526,0.199018825717686,ProjE
309,304,164,30,0.539473684210526,0.199018825717686,transd
316,304,164,30,0.539473684210526,0.199018825717686,transd
326,304,164,30,0.539473684210526,0.199018825717686,transd
315,304,164,30,0.539473684210526,0.199018825717686,transd
327,304,164,30,0.539473684210526,0.199018825717686,transd
320,304,164,30,0.539473684210526,0.199018825717686,transd
314,304,164,30,0.539473684210526,0.199018825717686,transd
313,304,164,30,0.539473684210526,0.199018825717686,transd
318,304,164,30,0.539473684210526,0.199018825717686,transd
328,304,164,30,0.539473684210526,0.199018825717686,transd
323,304,164,30,0.539473684210526,0.199018825717686,transd
317,304,164,30,0.539473684210526,0.199018825717686,transd
306,304,164,30,0.539473684210526,0.199018825717686,transd
311,304,164,30,0.539473684210526,0.199018825717686,transd
324,304,164,30,0.539473684210526,0.199018825717686,transd
322,304,164,30,0.539473684210526,0.199018825717686,transd
310,304,164,30,0.539473684210526,0.199018825717686,transd
319,304,164,30,0.539473684210526,0.199018825717686,transd
307,304,164,30,0.539473684210526,0.199018825717686,transd
321,304,164,30,0.539473684210526,0.199018825717686,transd
305,304,164,30,0.539473684210526,0.199018825717686,transd
308,304,164,30,0.539473684210526,0.199018825717686,transd
329,304,164,30,0.539473684210526,0.199018825717686,transd
312,304,164,30,0.539473684210526,0.199018825717686,transd
325,304,164,30,0.539473684210526,0.199018825717686,transd
304,304,164,30,0.539473684210526,0.199018825717686,transd
304,304,164,30,0.539473684210526,0.199018825717686,TransE
305,304,164,30,0.539473684210526,0.199018825717686,TransE
306,304,164,30,0.539473684210526,0.199018825717686,TransE
307,304,164,30,0.539473684210526,0.199018825717686,TransE
308,304,164,30,0.539473684210526,0.199018825717686,TransE
309,304,164,30,0.539473684210526,0.199018825717686,TransE
310,304,164,30,0.539473684210526,0.199018825717686,TransE
311,304,164,30,0.539473684210526,0.199018825717686,TransE
312,304,164,30,0.539473684210526,0.199018825717686,TransE
313,304,164,30,0.539473684210526,0.199018825717686,TransE
314,304,164,30,0.539473684210526,0.199018825717686,TransE
315,304,164,30,0.539473684210526,0.199018825717686,TransE
316,304,164,30,0.539473684210526,0.199018825717686,TransE
317,304,164,30,0.539473684210526,0.199018825717686,TransE
318,304,164,30,0.539473684210526,0.199018825717686,TransE
319,304,164,30,0.539473684210526,0.199018825717686,TransE
320,304,164,30,0.539473684210526,0.199018825717686,TransE
321,304,164,30,0.539473684210526,0.199018825717686,TransE
322,304,164,30,0.539473684210526,0.199018825717686,TransE
323,304,164,30,0.539473684210526,0.199018825717686,TransE
324,304,164,30,0.539473684210526,0.199018825717686,TransE
325,304,164,30,0.539473684210526,0.199018825717686,TransE
326,304,164,30,0.539473684210526,0.199018825717686,TransE
327,304,164,30,0.539473684210526,0.199018825717686,TransE
328,304,164,30,0.539473684210526,0.199018825717686,TransE
329,304,164,30,0.539473684210526,0.199018825717686,TransE
309,304,164,30,0.539473684210526,0.199018825717686,distmult
316,304,164,30,0.539473684210526,0.199018825717686,distmult
326,304,164,30,0.539473684210526,0.199018825717686,distmult
315,304,164,30,0.539473684210526,0.199018825717686,distmult
327,304,164,30,0.539473684210526,0.199018825717686,distmult
320,304,164,30,0.539473684210526,0.199018825717686,distmult
314,304,164,30,0.539473684210526,0.199018825717686,distmult
313,304,164,30,0.539473684210526,0.199018825717686,distmult
318,304,164,30,0.539473684210526,0.199018825717686,distmult
328,304,164,30,0.539473684210526,0.199018825717686,distmult
323,304,164,30,0.539473684210526,0.199018825717686,distmult
317,304,164,30,0.539473684210526,0.199018825717686,distmult
306,304,164,30,0.539473684210526,0.199018825717686,distmult
311,304,164,30,0.539473684210526,0.199018825717686,distmult
324,304,164,30,0.539473684210526,0.199018825717686,distmult
322,304,164,30,0.539473684210526,0.199018825717686,distmult
310,304,164,30,0.539473684210526,0.199018825717686,distmult
319,304,164,30,0.539473684210526,0.199018825717686,distmult
307,304,164,30,0.539473684210526,0.199018825717686,distmult
321,304,164,30,0.539473684210526,0.199018825717686,distmult
305,304,164,30,0.539473684210526,0.199018825717686,distmult
308,304,164,30,0.539473684210526,0.199018825717686,distmult
329,304,164,30,0.539473684210526,0.199018825717686,distmult
312,304,164,30,0.539473684210526,0.199018825717686,distmult
325,304,164,30,0.539473684210526,0.199018825717686,distmult
304,304,164,30,0.539473684210526,0.199018825717686,distmult
294,294,164,31,0.557823129251701,0.198945326423585,transd
136,136,108,28,0.794117647058823,0.198927583805904,ProjE
293,293,164,31,0.559726962457338,0.198840074729544,transd
300,300,165,30,0.55,0.198778714596854,transd
300,300,163,32,0.543333333333333,0.198585263930129,TransE
298,298,163,32,0.546979865771812,0.198533025065856,TransE
283,283,160,35,0.565371024734982,0.19852714626078,transd
258,258,159,37,0.616279069767442,0.198511552267816,TransE
260,260,158,36,0.607692307692308,0.198493285411225,ProjE
226,226,156,42,0.690265486725664,0.198462191230145,TransE
274,274,162,33,0.591240875912409,0.198400343864411,TransE
276,276,159,36,0.576086956521739,0.198200571948545,ProjE
138,138,110,28,0.797101449275362,0.198118821258979,TransE
226,226,153,36,0.676991150442478,0.198110927663894,ProjE
273,273,161,34,0.58974358974359,0.198058457215162,TransE
284,284,160,35,0.563380281690141,0.198057833357728,transd
291,291,163,32,0.560137457044673,0.197960000280533,transd
301,301,164,30,0.54485049833887,0.197957925841938,transd
288,288,163,32,0.565972222222222,0.19794447590244,TransE
277,277,159,36,0.574007220216607,0.197923739008906,ProjE
260,260,160,36,0.615384615384615,0.197870328211655,TransE
299,299,163,32,0.545150501672241,0.19786577531644,TransE
285,285,160,35,0.56140350877193,0.197711368374958,transd
265,265,160,35,0.60377358490566,0.197645054096807,ProjE
264,264,160,35,0.606060606060606,0.197489418500426,TransE
208,208,145,35,0.697115384615385,0.197416352816057,ProjE
291,291,163,32,0.560137457044673,0.197373818434597,TransE
133,133,101,31,0.759398496240602,0.19734597776931,distmult
227,227,153,36,0.674008810572687,0.197324706471282,ProjE
302,302,164,30,0.543046357615894,0.197292559034562,transd
150,150,120,30,0.8,0.197225724975766,TransE
90,90,75,15,0.833333333333333,0.197129074267248,ProjE
148,148,116,29,0.783783783783784,0.197094271235797,ProjE
275,275,162,33,0.589090909090909,0.196866671405966,TransE
267,267,160,35,0.599250936329588,0.196812939967241,ProjE
261,261,159,36,0.609195402298851,0.196764248416458,TransE
259,259,159,37,0.613899613899614,0.196674686082543,TransE
127,127,99,27,0.779527559055118,0.19666356675068,distmult
265,265,160,35,0.60377358490566,0.196627606550737,TransE
BASELINE,320,167,28,0.521875,0.196593283994864,TransE
BASELINE,320,167,28,0.521875,0.196593283994864,distmult
BASELINE,320,167,28,0.521875,0.196593283994864,transd
BASELINE,320,167,28,0.521875,0.196593283994864,ProjE
276,276,162,33,0.58695652173913,0.19619149089019,TransE
101,101,78,23,0.772277227722772,0.196056211825221,distmult
139,139,111,28,0.798561151079137,0.195936501779589,TransE
266,266,160,35,0.601503759398496,0.195859345894534,TransE
289,289,163,33,0.56401384083045,0.195856256740135,TransE
137,137,109,28,0.795620437956204,0.195801728750856,TransE
261,261,158,37,0.605363984674329,0.195655795136557,ProjE
277,277,162,33,0.584837545126354,0.19547921869169,TransE
268,268,160,35,0.597014925373134,0.195418638415891,ProjE
207,207,144,35,0.695652173913043,0.195368377487996,ProjE
131,131,104,27,0.793893129770992,0.195359469649948,TransE
228,228,156,42,0.68421052631579,0.19496025446798,TransE
262,262,159,36,0.606870229007633,0.19495508414877,TransE
135,135,108,27,0.8,0.194895323630628,transd
285,285,162,33,0.568421052631579,0.194705789352054,TransE
290,290,163,32,0.562068965517241,0.194579500683734,TransE
263,263,159,36,0.604562737642585,0.194461879577078,TransE
286,286,162,33,0.566433566433566,0.194445013525697,TransE
102,102,78,24,0.764705882352941,0.19393058763056,distmult
284,284,162,33,0.570422535211268,0.19375453032697,TransE
85,85,71,14,0.835294117647059,0.193672117521456,ProjE
104,104,79,25,0.759615384615385,0.193638852382923,distmult
83,83,69,14,0.831325301204819,0.193562451036614,ProjE
129,129,99,29,0.767441860465116,0.193460269590445,distmult
100,100,77,23,0.77,0.193402453314063,distmult
149,149,120,29,0.805369127516778,0.193310591295401,TransE
287,287,162,33,0.564459930313589,0.193276787549848,TransE
279,279,162,33,0.580645161290323,0.193155505024547,TransE
131,131,101,29,0.770992366412214,0.19307281774523,distmult
89,89,73,16,0.820224719101124,0.192981568909038,ProjE
136,136,108,28,0.794117647058823,0.192640105480073,TransE
122,122,96,25,0.786885245901639,0.192127597745482,distmult
117,117,94,23,0.803418803418803,0.192035647748016,TransE
126,126,99,26,0.785714285714286,0.191797094433219,distmult
281,281,162,33,0.576512455516014,0.191672825826335,TransE
280,280,162,33,0.578571428571429,0.19162632545547,TransE
147,147,115,29,0.782312925170068,0.191418467482377,ProjE
283,283,162,33,0.57243816254417,0.191338458834426,TransE
135,135,107,28,0.792592592592593,0.191247171592459,TransE
282,282,162,33,0.574468085106383,0.19099609876644,TransE
121,121,95,25,0.785123966942149,0.190963466794362,distmult
91,91,76,15,0.835164835164835,0.190746498799299,ProjE
128,128,99,28,0.7734375,0.190197018078738,distmult
102,102,80,22,0.784313725490196,0.189956819894885,TransE
132,132,105,27,0.795454545454545,0.189876301461153,TransE
227,227,156,42,0.687224669603524,0.189657158100236,TransE
96,96,81,15,0.84375,0.189541100461581,ProjE
161,161,130,30,0.807453416149068,0.189477340393764,transd
103,103,81,22,0.786407766990291,0.18942174520462,TransE
145,145,115,28,0.793103448275862,0.18881765661254,ProjE
278,278,161,33,0.579136690647482,0.18824437967915,TransE
129,129,100,29,0.775193798449612,0.188178183655774,TransE
138,138,112,25,0.811594202898551,0.187841455985773,ProjE
146,146,115,28,0.787671232876712,0.187512128754722,ProjE
125,125,98,26,0.784,0.18742476863716,distmult
84,84,70,14,0.833333333333333,0.187314945362744,ProjE
113,113,86,27,0.761061946902655,0.186932137495622,distmult
126,126,99,27,0.785714285714286,0.186643422535969,TransE
120,120,94,25,0.783333333333333,0.186384137124494,distmult
118,118,94,24,0.796610169491525,0.186314063158637,TransE
119,119,93,25,0.781512605042017,0.186217622182628,distmult
88,88,72,16,0.818181818181818,0.185808168812398,ProjE
97,97,77,20,0.793814432989691,0.18568117119825,ProjE
136,136,108,28,0.794117647058823,0.185559572002841,transd
159,159,124,33,0.779874213836478,0.185352172985702,transd
92,92,76,16,0.826086956521739,0.185166997188512,ProjE
159,159,126,33,0.792452830188679,0.18514151217402,TransE
167,167,129,33,0.772455089820359,0.184401761575069,transd
158,158,124,33,0.784810126582278,0.184330459080625,transd
125,125,98,27,0.784,0.184012085957281,TransE
106,106,85,21,0.80188679245283,0.184000829233135,ProjE
118,118,91,26,0.771186440677966,0.183312275456781,distmult
166,166,128,33,0.771084337349398,0.182790659998179,transd
112,112,84,28,0.75,0.182354314776535,distmult
134,134,105,29,0.783582089552239,0.18229754684239,TransE
87,87,71,16,0.816091954022988,0.182125143088534,ProjE
158,158,125,33,0.791139240506329,0.182008773963902,TransE
129,129,104,25,0.806201550387597,0.181351494251875,transd
165,165,127,33,0.76969696969697,0.181148841411884,transd
166,166,126,32,0.759036144578313,0.180651484708703,ProjE
167,167,126,32,0.754491017964072,0.180293121557887,ProjE
92,92,71,21,0.771739130434783,0.179887972927378,TransE
162,162,126,34,0.777777777777778,0.179755351005945,transd
149,149,115,34,0.771812080536913,0.178637790617951,transd
156,156,122,34,0.782051282051282,0.17804112783472,TransE
168,168,126,32,0.75,0.177986609022806,ProjE
122,122,95,27,0.778688524590164,0.176651039947887,TransE
143,143,114,29,0.797202797202797,0.176551564995203,transd
123,123,96,27,0.780487804878049,0.176311146345039,TransE
124,124,97,27,0.782258064516129,0.176189184621829,TransE
114,114,86,28,0.754385964912281,0.176012390059047,distmult
133,133,105,28,0.789473684210526,0.175931687946439,TransE
134,134,108,25,0.805970149253731,0.175736409396028,ProjE
157,157,123,34,0.78343949044586,0.17554987325272,TransE
142,142,113,29,0.795774647887324,0.175548007897048,transd
141,141,112,29,0.794326241134752,0.175419541839276,transd
165,165,125,32,0.757575757575758,0.174753828841299,ProjE
99,99,76,23,0.767676767676768,0.174111111282263,distmult
128,128,102,26,0.796875,0.174104828996769,transd
140,140,111,29,0.792857142857143,0.174039257689292,transd
155,155,121,34,0.780645161290323,0.173561223437532,TransE
153,153,120,33,0.784313725490196,0.173405079602385,transd
139,139,111,28,0.798561151079137,0.173326538172569,transd
121,121,94,27,0.776859504132231,0.172730770548272,TransE
96,96,73,23,0.760416666666667,0.172581265505722,TransE
154,154,120,33,0.779220779220779,0.172315253239807,transd
124,124,97,26,0.782258064516129,0.171635533841693,distmult
93,93,71,22,0.763440860215054,0.171288110230782,TransE
154,154,122,32,0.792207792207792,0.170660579259302,TransE
117,117,90,26,0.769230769230769,0.170416140455048,distmult
137,137,108,29,0.788321167883212,0.170382063688384,transd
113,113,89,24,0.787610619469027,0.170361711776215,TransE
138,138,110,28,0.797101449275362,0.170200419325441,transd
160,160,124,34,0.775,0.170137745688317,transd
126,126,100,26,0.793650793650794,0.169700030184977,transd
153,153,121,32,0.790849673202614,0.169695471336888,TransE
127,127,101,26,0.795275590551181,0.169068721797891,transd
114,114,89,25,0.780701754385965,0.168575857470795,TransE
137,137,111,25,0.81021897810219,0.16837948158229,ProjE
123,123,96,26,0.780487804878049,0.168368940284674,distmult
120,120,93,27,0.775,0.168346175300879,TransE
101,101,78,23,0.772277227722772,0.168079404262786,TransE
119,119,92,27,0.773109243697479,0.167880798228772,TransE
152,152,119,33,0.782894736842105,0.167765903245188,transd
163,163,125,33,0.766871165644172,0.167304851409827,transd
100,100,76,24,0.76,0.165887189029262,TransE
130,130,103,27,0.792307692307692,0.165393000291659,transd
125,125,99,26,0.792,0.165367337276222,transd
131,131,104,27,0.793893129770992,0.165092165757665,transd
104,104,81,23,0.778846153846154,0.16498625212104,TransE
132,132,105,27,0.795454545454545,0.163557253657782,transd
111,111,82,29,0.738738738738739,0.163353828837152,distmult
107,107,82,25,0.766355140186916,0.161518734497123,transd
145,145,118,26,0.813793103448276,0.160754394664178,transd
110,110,85,25,0.772727272727273,0.160612199879765,TransE
95,95,72,23,0.757894736842105,0.160598800375025,TransE
110,110,81,29,0.736363636363636,0.160397600495407,distmult
134,134,107,27,0.798507462686567,0.160245145874062,transd
139,139,112,26,0.805755395683453,0.160148200118346,ProjE
98,98,75,23,0.76530612244898,0.160059194894182,distmult
110,110,84,26,0.763636363636364,0.160037166097761,transd
76,76,55,21,0.723684210526316,0.159835085005807,TransE
172,172,138,34,0.802325581395349,0.159701600038833,TransE
146,146,118,26,0.808219178082192,0.159418620539074,transd
97,97,74,23,0.762886597938144,0.159351638903546,TransE
107,107,78,29,0.728971962616822,0.159115143488658,distmult
140,140,113,26,0.807142857142857,0.158901198412719,ProjE
133,133,106,27,0.796992481203007,0.158494020294932,transd
97,97,74,23,0.762886597938144,0.158487803597278,distmult
94,94,71,23,0.75531914893617,0.157951470086889,TransE
144,144,117,26,0.8125,0.157121764912883,transd
82,82,67,15,0.817073170731707,0.156141611829818,ProjE
106,106,77,29,0.726415094339623,0.156085374577843,distmult
105,105,76,29,0.723809523809524,0.155517260237797,distmult
109,109,83,26,0.761467889908257,0.155471096882241,transd
99,99,75,24,0.757575757575758,0.155331796098723,TransE
116,116,89,26,0.767241379310345,0.153753819989468,distmult
150,150,116,34,0.773333333333333,0.153627011207828,transd
105,105,81,24,0.771428571428571,0.152876020884581,TransE
109,109,80,29,0.73394495412844,0.152773728544572,distmult
113,113,86,27,0.761061946902655,0.15174185709425,transd
112,112,87,25,0.776785714285714,0.151674548764763,TransE
124,124,96,28,0.774193548387097,0.151367263018249,transd
115,115,88,26,0.765217391304348,0.150732735909776,distmult
108,108,83,25,0.768518518518518,0.149939683865155,transd
89,89,68,21,0.764044943820225,0.149141375897779,TransE
98,98,74,24,0.755102040816326,0.148917087924549,TransE
90,90,68,22,0.755555555555556,0.148417632225436,TransE
123,123,95,28,0.772357723577236,0.148417196245493,transd
81,81,66,15,0.814814814814815,0.147513428083484,ProjE
122,122,94,28,0.770491803278688,0.147238967685683,transd
121,121,93,28,0.768595041322314,0.146399054129107,transd
149,149,116,31,0.778523489932886,0.146182720975355,ProjE
111,111,84,27,0.756756756756757,0.145623442768917,transd
115,115,87,28,0.756521739130435,0.145256906031228,transd
88,88,66,22,0.75,0.142701083144568,TransE
114,114,86,28,0.754385964912281,0.14149489849715,transd
111,111,84,27,0.756756756756757,0.141473721051745,TransE
112,112,84,28,0.75,0.139746029560945,transd
106,106,81,25,0.764150943396226,0.139348630820154,transd
87,87,65,22,0.747126436781609,0.138980534759163,TransE
108,108,78,30,0.722222222222222,0.138048553689256,distmult
116,116,87,29,0.75,0.138029945386578,TransE
115,115,86,29,0.747826086956522,0.135959785313926,TransE
80,80,65,15,0.8125,0.135909836183274,ProjE
120,120,92,28,0.766666666666667,0.135328368126384,transd
105,105,80,25,0.761904761904762,0.13490282911392,transd
73,73,57,16,0.780821917808219,0.133852115933959,ProjE
106,106,82,24,0.773584905660377,0.133297933662678,TransE
78,78,63,15,0.807692307692308,0.132598955331748,ProjE
104,104,79,25,0.759615384615385,0.130475573584851,transd
66,66,52,14,0.787878787878788,0.128742255845772,ProjE
116,116,88,28,0.758620689655172,0.126819588403741,transd
103,103,78,25,0.757281553398058,0.126685298832354,transd
67,67,53,14,0.791044776119403,0.126257941717958,ProjE
93,93,68,25,0.731182795698925,0.126218147308884,distmult
119,119,91,28,0.764705882352941,0.12608396604111,transd
118,118,90,28,0.76271186440678,0.125754832114542,transd
102,102,77,25,0.754901960784314,0.125082571874128,transd
117,117,89,28,0.760683760683761,0.125057959634931,transd
108,108,82,26,0.759259259259259,0.124527782353272,TransE
79,79,64,15,0.810126582278481,0.12393001826052,ProjE
96,96,71,25,0.739583333333333,0.121396216069732,distmult
76,76,60,16,0.789473684210526,0.121293869832442,ProjE
75,75,59,16,0.786666666666667,0.120620415405011,ProjE
109,109,82,27,0.752293577981651,0.120069988578117,TransE
107,107,82,25,0.766355140186916,0.119239534250487,TransE
101,101,76,25,0.752475247524752,0.117496767468709,transd
95,95,70,25,0.736842105263158,0.117136642539176,distmult
68,68,54,14,0.794117647058823,0.116368609176921,ProjE
63,63,49,14,0.777777777777778,0.116176567311145,ProjE
69,69,55,14,0.797101449275362,0.114810088805631,ProjE
85,85,64,21,0.752941176470588,0.114595444404757,transd
77,77,60,17,0.779220779220779,0.113436045146388,ProjE
100,100,75,25,0.75,0.112457069294896,transd
70,70,55,15,0.785714285714286,0.111331548353822,ProjE
84,84,63,21,0.75,0.111246249336225,transd
64,64,49,15,0.765625,0.110144279940037,ProjE
84,84,62,22,0.738095238095238,0.109689083278759,TransE
92,92,67,25,0.728260869565217,0.109371664806379,distmult
99,99,74,25,0.747474747474748,0.108983988413673,transd
86,86,62,24,0.72093023255814,0.104809825168992,TransE
83,83,62,21,0.746987951807229,0.104605040042701,TransE
71,71,56,15,0.788732394366197,0.104244492083983,ProjE
92,92,73,19,0.793478260869565,0.103950796061169,transd
93,93,73,20,0.78494623655914,0.100345121234529,transd
86,86,65,21,0.755813953488372,0.099752630379147,transd
98,98,73,25,0.744897959183674,0.099355226208444,transd
97,97,73,24,0.752577319587629,0.099189905682751,transd
62,62,48,14,0.774193548387097,0.09888134249204,ProjE
96,96,72,24,0.75,0.098453072090819,transd
91,91,70,21,0.769230769230769,0.09824366678961,TransE
95,95,71,24,0.747368421052632,0.097892254381279,transd
91,91,67,24,0.736263736263736,0.097599154772527,distmult
74,74,58,16,0.783783783783784,0.096598814079025,ProjE
91,91,71,20,0.78021978021978,0.095628676815501,transd
94,94,71,23,0.75531914893617,0.094947808064676,transd
72,72,57,15,0.791666666666667,0.092408176812704,ProjE
65,65,50,15,0.769230769230769,0.088675102269171,ProjE
87,87,64,23,0.735632183908046,0.087665788027551,distmult
